,centers,hist
0,0.04363323129985824,0.01816708916101757
1,0.1308996938995747,0.017572469586066418
2,0.2181661564992912,0.01720871899696529
3,0.30543261909900765,0.017082768977049155
4,0.39269908169872414,0.01688734558779842
5,0.4799655442984406,0.015721854987617634
6,0.5672320068981571,0.016446717438073057
7,0.6544984694978736,0.01803070238210276
8,0.74176493209759,0.018559590067360347
9,0.8290313946973066,0.018782070262015206
10,0.9162978572970231,0.018869345197641895
11,1.0035643198967394,0.02183366044124029
12,1.0908307824964558,0.02230957665158005
13,1.1780972450961724,0.02458156062560192
14,1.265363707695889,0.02667466248878605
15,1.3526301702956054,0.02948163866747983
16,1.4398966328953218,0.032624481565949964
17,1.5271630954950384,0.03583656152977738
18,1.6144295580947547,0.04082741968294568
19,1.7016960206944711,0.04789842236454127
20,1.7889624832941877,0.05470161387183113
21,1.876228945893904,0.06420772903979775
22,1.9634954084936207,0.07659005745181544
23,2.050761871093337,0.09131337059923492
24,2.138028333693054,0.10821855713732165
25,2.2252947962927703,0.1297864149880635
26,2.3125612588924866,0.15628908756535057
27,2.399827721492203,0.18039997005211017
28,2.4870941840919194,0.2039307262745281
29,2.574360646691636,0.22643277251564228
30,2.6616271092913526,0.25469984812364943
31,2.748893571891069,0.2726585565606594
32,2.8361600344907854,0.29105363967580283
33,2.923426497090502,0.30704629902143904
34,3.0106929596902186,0.31702305294425176
35,3.097959422289935,0.32332803689934053
36,3.1852258848896513,0.3286972571042081
37,3.272492347489368,0.33689897431732096
38,3.359758810089084,0.34730737683872054
39,3.447025272688801,0.35771302248038467
40,3.5342917352885173,0.36390694356612896
41,3.6215581978882336,0.36882364165441234
42,3.7088246604879505,0.37450478310935365
43,3.7960911230876664,0.37166677234163736
44,3.883357585687383,0.3640424245131307
45,3.9706240482870996,0.36365843054997177
46,4.057890510886816,0.35265020976611977
47,4.145156973486532,0.355839131940169
48,4.23242343608625,0.3475582528946511
49,4.319689898685965,0.34572335251069464
50,4.4069563612856815,0.331183568785667
51,4.494222823885399,0.3215435480305475
52,4.581489286485115,0.3122638908408541
53,4.6687557490848315,0.2872609608396791
54,4.756022211684548,0.26054876540249405
55,4.843288674284264,0.2358423968928664
56,4.930555136883981,0.21151726546666222
57,5.017821599483698,0.1758877456050209
58,5.105088062083414,0.14642182115203342
59,5.19235452468313,0.12242082001473162
60,5.279620987282847,0.10103846078619269
61,5.366887449882563,0.08387373371300674
62,5.45415391248228,0.07052767891345067
63,5.541420375081996,0.05745494904767132
64,5.6286868376817125,0.04986053305629293
65,5.715953300281429,0.04096723286953176
66,5.803219762881146,0.03531070641222884
67,5.890486225480862,0.03085070514412919
68,5.977752688080578,0.02602029739156699
69,6.065019150680295,0.024285589893997872
70,6.152285613280012,0.02113932058785647
71,6.239552075879728,0.019904986762280627
