,alpha0,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha7,alpha8
1,0.09655419189734837,-0.1028348851168649,-0.15503182226812406,0.15075483039930038,0.021503718556407758,0.015985508816186433,-0.16192868722872555,-0.13479398534416065,0.005217826165719863
2,-0.11708932681089546,0.11277899133314817,-0.022822638955244223,-0.022578190611525883,-0.13527024552452072,0.1632418730102856,0.017699905245799563,0.02879970154075595,0.11131192749241281
3,-0.11708932622240642,-0.13527024501404583,-0.022578192988266466,-0.02282263926356165,0.11277899273681391,0.1113119251286081,0.02879970241883356,0.017699904983561776,0.16324187364309672
4,0.0965541888822975,0.021503718743492772,0.15075483091532949,-0.15503182356290934,-0.10283488399404661,0.005217827430500144,-0.13479398149570931,-0.1619286845413619,0.015985508549685612
5,0.09655419055042447,0.01598550837849344,-0.16192868530052085,-0.1347939818831141,0.0052178253211235814,-0.10283488453689715,-0.15503182360786139,0.15075482974412058,0.021503719644371255
6,-0.11708932677397699,0.16324187493014186,0.01769990503563612,0.028799701168599867,0.11131192474837315,0.11277899274209813,-0.022822639143500967,-0.02257819168396047,-0.1352702448838723
7,-0.11708932747888112,0.11131192820233826,0.0287997020186892,0.017699905362815738,0.16324187232356424,-0.1352702445161561,-0.022578191918636747,-0.022822638894625852,0.112778992290828
8,0.09655419178966884,0.005217826524037683,-0.1347939846207047,-0.16192868574447417,0.01598550862355319,0.02150371770833015,0.15075483025024383,-0.155031823273859,-0.1028348850151446
